2.01465e-08	8.9753790056716180e-05	9.64405e-08
2.06935e-08	9.1549415596378740e-05	9.83693e-08
2.12552e-08	9.3380942427680900e-05	1.00337e-07
2.18320e-08	9.5248931508304550e-05	1.02343e-07
2.24242e-08	9.7153943795931570e-05	1.0439e-07
2.30322e-08	9.9097662163607520e-05	1.06478e-07
2.36566e-08	0.00010108008661133245	1.08608e-07
2.42976e-08	0.00010310233905447006	1.1078e-07
2.49559e-08	0.00010516498045070225	1.12995e-07
2.56317e-08	0.00010726857175771087	1.15255e-07
2.63256e-08	0.00010941423489085964	1.1756e-07
2.70381e-08	0.00011160309176551235	1.19912e-07
2.77696e-08	0.00011383570333935083	1.2231e-07
2.85207e-08	0.00011611319152773882	1.24756e-07
2.92918e-08	0.00011843611728835821	1.27251e-07
3.00836e-08	0.00012080560253657271	1.29796e-07
3.08965e-08	0.00012322220823006422	1.32392e-07
3.17311e-08	0.00012568705628419644	1.3504e-07
3.25880e-08	0.00012820126861433313	1.37741e-07
3.34678e-08	0.00013076596713583805	1.40496e-07
3.43711e-08	0.00013338227376407490	1.43306e-07
3.52984e-08	0.00013605074945672558	1.46172e-07
3.62506e-08	0.00013877251612915374	1.49095e-07
3.72281e-08	0.00014154869569672330	1.52077e-07
3.82316e-08	0.00014438041007479782	1.55119e-07
3.92619e-08	0.00014726878117874110	1.58221e-07
4.03197e-08	0.00015021493092391690	1.61385e-07
4.14057e-08	0.00015321998122568896	1.64613e-07
4.25206e-08	0.00015628505399942097	1.67905e-07
4.36652e-08	0.00015941183211815860	1.71263e-07
4.48402e-08	0.00016260087653958364	1.74689e-07
4.60466e-08	0.00016585387013674175	1.78182e-07
4.72850e-08	0.00016917193482499668	1.81746e-07
4.85565e-08	0.00017255619251971217	1.85381e-07
4.98617e-08	0.00017600832609393377	1.89089e-07
5.12017e-08	0.00017952945746302525	1.9287e-07
5.25773e-08	0.00018312070854235038	1.96728e-07
5.39894e-08	0.00018678432316263658	2.00662e-07
5.54391e-08	0.00019052142323924760	2.04676e-07
5.69274e-08	0.00019433256972986536	2.08769e-07
5.84551e-08	0.00019822056742289915	2.12945e-07
6.00235e-08	0.00020218597727603087	2.17203e-07
